id|full_url|type_stake|type_sport|name_liga|player_1|player_2|P1|X|P2|time_update
1642749693|https://www.fonbet.ru/sports/tennis/|line|Футбол|Испания. Сегунда|Тенерифе|Овьедо|2.25|2.85|3.85|21-01-2022-12:11
1642749694|https://www.fonbet.ru/sports/tennis/|line|Футбол|Италия. Серия В|Парма|Фрозиноне|2.7|3.1|2.8|21-01-2022-12:11
1642749695|https://www.fonbet.ru/sports/tennis/|line|Футбол|Товарищеские матчи|Риека|Словацко|1.93|3.6|3.5|21-01-2022-12:11
1642749696|https://www.fonbet.ru/sports/tennis/|line|Футбол|Товарищеские матчи|Грассхопперс Цюрих|Винтертур|1.65|4.3|4.1|21-01-2022-12:11
1642749697|https://www.fonbet.ru/sports/tennis/|line|Футбол|Товарищеские матчи|ВСГ Сваровски|Ольборг|2.8|3.85|2.17|21-01-2022-12:11
1642749698|https://www.fonbet.ru/sports/tennis/|line|Футбол|Товарищеские матчи|Сигма Оломоуц|Спартак Трнава|1.9|4.1|3.2|21-01-2022-12:11
1642749699|https://www.fonbet.ru/sports/tennis/|line|Футбол|Товарищеские матчи|Бока Хуниорс|Универсидад Чили|1.4|4.15|7.7|21-01-2022-12:11
1642749700|https://www.fonbet.ru/sports/tennis/|line|Футбол|Румыния. Суперлига|Арджеш Питешти|Динамо Бухарест|1.83|3.35|4.8|21-01-2022-12:11
1642749701|https://www.fonbet.ru/sports/tennis/|line|Футбол|Сев.Ирландия. Премьер-Лига|Ларн|Клифтонвилл|1.85|3.55|3.95|21-01-2022-12:11
1642749702|https://www.fonbet.ru/sports/tennis/|line|Футбол|Сев.Ирландия. Премьер-Лига|Крузейдерс|Гленторан|2.15|3.6|2.95|21-01-2022-12:11
1642749703|https://www.fonbet.ru/sports/tennis/|line|Футбол|Бахрейн. Премьер-Лига|Ист Риффа|Аль-Хидд|2.35|3.15|2.95|21-01-2022-12:11
1642749704|https://www.fonbet.ru/sports/tennis/|line|Футбол|Саудовская Аравия. Премьер-Лига|Аль-Батин|Аль-Хиляль Эр-Рияд|7.0|4.2|1.43|21-01-2022-12:11
1642749705|https://www.fonbet.ru/sports/tennis/|line|Футбол|Саудовская Аравия. Премьер-Лига|Аль-Таавон Бурайда|Аль-Наср Эр-Рияд|3.4|3.75|1.92|21-01-2022-12:11
1642749706|https://www.fonbet.ru/sports/tennis/|line|Футбол|Саудовская Аравия. Премьер-Лига|Дамак|Аль-Ахли Джидда|2.85|3.15|2.4|21-01-2022-12:11
1642749707|https://www.fonbet.ru/sports/tennis/|line|Футбол|Саудовская Аравия. Премьер-Лига|Аль-Иттихад Джидда|Аль-Файсали Харма|1.5|4.4|5.2|21-01-2022-12:11
1642749708|https://www.fonbet.ru/sports/tennis/|line|Футбол|Колумбия. Серия А|Индепендьенте Санта-Фе|Ла Экидад|2.0|3.0|4.05|21-01-2022-12:11
1642749709|https://www.fonbet.ru/sports/tennis/|line|Футбол|Колумбия. Серия А|Депортиво Пасто|Мильонариос|4.9|3.25|1.75|21-01-2022-12:11
1642749710|https://www.fonbet.ru/sports/tennis/|line|Футбол|Мексика. Премьер-дивизион|Масатлан|Толука|2.6|3.25|2.75|21-01-2022-12:11
1642749711|https://www.fonbet.ru/sports/tennis/|line|Футбол|Мексика. Премьер-дивизион|Пуэбла|Тихуана|2.07|3.3|3.75|21-01-2022-12:11
1642749712|https://www.fonbet.ru/sports/tennis/|line|Футбол|Германия. 3-я лига|Боруссия Дортмунд 2|Фрайбург 2|1.77|3.6|4.2|21-01-2022-12:11
1642749713|https://www.fonbet.ru/sports/tennis/|line|Футбол|Нидерланды. 1-й дивизион|Хелмонд Спорт|ФК Осс|3.35|3.55|2.0|21-01-2022-12:11
1642749714|https://www.fonbet.ru/sports/tennis/|line|Футбол|Нидерланды. 1-й дивизион|Йонг ПСВ|Эксельсиор|2.75|3.75|2.25|21-01-2022-12:11
1642749715|https://www.fonbet.ru/sports/tennis/|line|Футбол|Нидерланды. 1-й дивизион|Рода|АДО Ден Хааг|1.9|3.8|3.4|21-01-2022-12:11
1642749716|https://www.fonbet.ru/sports/tennis/|line|Футбол|Турция. 1-я лига|Самсунспор|Коджаэлиспор|1.48|3.95|6.5|21-01-2022-12:11
1642749717|https://www.fonbet.ru/sports/tennis/|line|Футбол|Египет. Кубок Лиги|Смуха|Эль-Гуна|1.82|3.15|4.6|21-01-2022-12:11
1642749718|https://www.fonbet.ru/sports/tennis/|line|Футбол|Египет. Кубок Лиги|Исмаили|Нэйшнл Банк|2.03|2.95|4.05|21-01-2022-12:11
1642749719|https://www.fonbet.ru/sports/tennis/|line|Футбол|Египет. Кубок Лиги|Аль-Ахли Каир|Аль-Мокавлун|2.85|2.9|2.6|21-01-2022-12:11
1642749720|https://www.fonbet.ru/sports/tennis/|line|Футбол|Коста-Рика. Премьер-дивизион|Спортинг Сан-Хосе|Гуадалупе|2.25|3.5|2.85|21-01-2022-12:11
1642749721|https://www.fonbet.ru/sports/tennis/|line|Хоккей|НХЛ|Каролина Харрикейнз|Нью-Йорк Рейнджерс|1.98|4.4|3.1|21-01-2022-12:11
1642749722|https://www.fonbet.ru/sports/tennis/|line|Хоккей|НХЛ|Коламбус Блю Джекетс|Питтсбург Пингвинз|3.2|4.7|1.9|21-01-2022-12:11
1642749723|https://www.fonbet.ru/sports/tennis/|line|Хоккей|НХЛ|Детройт Ред Уингз|Даллас Старз|2.5|4.2|2.4|21-01-2022-12:11
1642749724|https://www.fonbet.ru/sports/tennis/|line|Хоккей|НХЛ|Нью-Йорк Айлендерс|Аризона Койотис|1.58|4.9|4.6|21-01-2022-12:11
1642749725|https://www.fonbet.ru/sports/tennis/|line|Хоккей|НХЛ|Чикаго Блэкхокс|Миннесота Уайлд|2.95|4.4|2.08|21-01-2022-12:11
1642749726|https://www.fonbet.ru/sports/tennis/|line|Хоккей|НХЛ|Ванкувер Кэнакс|Флорида Пантерз|2.95|4.6|2.0|21-01-2022-12:11
1642749727|https://www.fonbet.ru/sports/tennis/|line|Хоккей|НХЛ|Сиэтл Кракен|Сент-Луис Блюз|3.25|4.6|1.9|21-01-2022-12:11
1642749728|https://www.fonbet.ru/sports/tennis/|line|Хоккей|НХЛ|Анахайм Дакс|Тампа-Бэй Лайтнинг|3.85|4.8|1.7|21-01-2022-12:11
1642749729|https://www.fonbet.ru/sports/tennis/|line|Хоккей|ВХЛ|Омские Крылья|СКА-Нева|5.1|5.0|1.45|21-01-2022-12:11
1642749730|https://www.fonbet.ru/sports/tennis/|line|Хоккей|ВХЛ|ХК Тамбов|Зауралье|2.85|3.85|2.15|21-01-2022-12:11
1642749731|https://www.fonbet.ru/sports/tennis/|line|Хоккей|ВХЛ|Буран Воронеж|Челмет Челябинск|2.15|3.9|2.8|21-01-2022-12:11
1642749732|https://www.fonbet.ru/sports/tennis/|line|Хоккей|ВХЛ|АКМ|Южный Урал|1.62|4.4|4.2|21-01-2022-12:11
1642749733|https://www.fonbet.ru/sports/tennis/|line|Хоккей|ВХЛ|ХК Ростов|Горняк-УГМК|1.83|4.15|3.4|21-01-2022-12:11
1642749734|https://www.fonbet.ru/sports/tennis/|line|Хоккей|МХЛ|Стальные Лисы|Белые Медведи|1.67|4.6|3.8|21-01-2022-12:11
1642749735|https://www.fonbet.ru/sports/tennis/|line|Хоккей|МХЛ|Амурские Тигры|Тайфун|3.95|4.4|1.65|21-01-2022-12:11
1642749736|https://www.fonbet.ru/sports/tennis/|line|Хоккей|МХЛ|МХК Атлант|Локо|7.2|6.5|1.27|21-01-2022-12:11
1642749737|https://www.fonbet.ru/sports/tennis/|line|Хоккей|МХЛ|Академия Михайлова|МХК Динамо Санкт-Петербург|3.1|4.4|1.9|21-01-2022-12:11
1642749738|https://www.fonbet.ru/sports/tennis/|line|Хоккей|МХЛ|Ладья|Локо-76|3.85|4.5|1.67|21-01-2022-12:11
1642749739|https://www.fonbet.ru/sports/tennis/|line|Хоккей|МХЛ|МХК Спартак Москва|СКА-Варяги|1.28|6.0|7.4|21-01-2022-12:11
1642749740|https://www.fonbet.ru/sports/tennis/|line|Хоккей|МХЛ|МХК Динамо Москва|Русские Витязи|1.88|4.3|3.15|21-01-2022-12:11
1642749741|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Беларусь. Экстралига|Юность Минск|Неман Гродно|1.73|4.4|3.65|21-01-2022-12:11
1642749742|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Беларусь. Экстралига|Металлург Жлобин|ХК Витебск|1.6|4.5|4.3|21-01-2022-12:11
1642749743|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Беларусь. Экстралига|ХК Гомель|Шахтер Солигорск|2.17|4.0|2.7|21-01-2022-12:11
1642749744|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Дания. Суперлига|Редовре|Рунгстед|4.15|4.9|1.57|21-01-2022-12:11
1642749745|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Австрия. Суперлига|Дорнбирн|Линц|1.85|4.7|3.35|21-01-2022-12:11
1642749746|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Австрия. Суперлига|Олимпия Любляна|Вена Кэпиталс|2.03|4.4|3.0|21-01-2022-12:11
1642749747|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Германия. Суперлига|Швеннингер|Битигхайм|1.72|4.7|3.85|21-01-2022-12:11
1642749748|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Германия. Суперлига|Нюрнберг|Вольфсбург|2.8|4.7|2.05|21-01-2022-12:11
1642749749|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Германия. Суперлига|Крефельд|Ингольштадт|3.35|4.7|1.85|21-01-2022-12:11
1642749750|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Финляндия. Суперлига|КалПа|ТПС|1.8|4.3|3.7|21-01-2022-12:11
1642749751|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Финляндия. Суперлига|Юкурит|ХПК|2.0|3.9|3.4|21-01-2022-12:11
1642749752|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Чехия. Экстралига|Тршинец|Оломоуц|1.57|5.0|4.6|21-01-2022-12:11
1642749753|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Чехия. Экстралига|Карловы Вары|Пльзень|2.35|4.3|2.5|21-01-2022-12:11
1642749754|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Чехия. Экстралига|Кладно|Мотор Ческе-Будеевице|2.75|4.7|2.1|21-01-2022-12:11
1642749755|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Швейцария. Суперлига|Лангнау Тайгерс|Амбри Пиотта|2.35|4.3|2.55|21-01-2022-12:11
1642749756|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Швейцария. Суперлига|Биль|Цюрих Лионс|2.3|4.3|2.6|21-01-2022-12:11
1642749757|https://www.fonbet.ru/sports/tennis/|line|Хоккей|Швейцария. Суперлига|Давос|Лозанна|2.25|4.3|2.7|21-01-2022-12:11
1642749758|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Шарлотт Хорнетс|Оклахома Сити Тандер|1.23|0.0|4.15|21-01-2022-12:11
1642749759|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Орландо Меджик|Лос-Анджелес Лейкерс|2.8|0.0|1.44|21-01-2022-12:11
1642749760|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Филадельфия 76ые|Лос-Анджелес Клипперс|1.29|0.0|3.6|21-01-2022-12:11
1642749761|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Бостон Селтикс|Портленд Тр. Блейзерс|1.32|0.0|3.4|21-01-2022-12:11
1642749762|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Атланта Хокс|Майами Хит|1.85|0.0|1.95|21-01-2022-12:11
1642749763|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Милуоки Бакс|Чикаго Буллз|1.27|0.0|3.75|21-01-2022-12:11
1642749764|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Вашингтон Уизардс|Торонто Репторс|1.8|0.0|2.0|21-01-2022-12:11
1642749765|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Сан-Антонио Сперс|Бруклин Нетс|2.12|0.0|1.72|21-01-2022-12:11
1642749766|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Юта Джаз|Детройт Пистонс|1.1|0.0|7.0|21-01-2022-12:11
1642749767|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Денвер Наггетс|Мемфис Гриззлиз|1.56|0.0|2.42|21-01-2022-12:11
1642749768|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|NBA. Регулярный сезон|Голден Стэйт Уорриорз|Хьюстон Рокетс|1.18|0.0|4.85|21-01-2022-12:11
1642749769|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Евролига ULEB. Регулярный сезон|ЦСКА|Олимпия Милан|1.48|0.0|2.65|21-01-2022-12:11
1642749770|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Евролига ULEB. Регулярный сезон|Анадолу Эфес|Панатинаикос|1.12|0.0|6.25|21-01-2022-12:11
1642749771|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Евролига ULEB. Регулярный сезон|Баскония|Бавария Мюнхен|1.6|0.0|2.35|21-01-2022-12:11
1642749772|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Евролига ULEB. Регулярный сезон|АСВЕЛ Виллербанн|Црвена Звезда|1.65|0.0|2.25|21-01-2022-12:11
1642749773|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Лига Чемпионов. 1/16 финала. До 2-х побед|ВЭФ Рига|Дижон|1.85|0.0|1.95|21-01-2022-12:11
1642749774|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Австралия. Чемпионат NBL|Брисбен Буллетс|Сидней Кингз|1.44|0.0|2.8|21-01-2022-12:11
1642749775|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Юж. Корея. KBL|Мобис Фобус|Аньянг КГК|1.56|0.0|2.42|21-01-2022-12:11
1642749776|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Китай. CBA|Шаньси Лунгс|Нанкин Манки Кингс|1.02|0.0|14.0|21-01-2022-12:11
1642749777|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Китай. CBA|Гуандун Саутерн Тайгерс|Тяньцзинь Пионерс|1.25|0.0|3.95|21-01-2022-12:11
1642749778|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Адриатическая лига|Задар|КРКА|1.53|0.0|2.5|21-01-2022-12:11
1642749779|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Германия. Бундеслига|Байройт|Брауншвейг|1.65|0.0|2.25|21-01-2022-12:11
1642749780|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Франция. Про А|Шалонc-Реймс|Гравелин|1.8|0.0|2.0|21-01-2022-12:11
1642749781|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Польша. Экстралига|Спуйня Старгард|Торунь|1.62|0.0|2.15|21-01-2022-12:11
1642749782|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Жен. Австралия. Чемпионат WNBL|Канберра Кэпиталс (ж)|Саутсайд Флайерс (ж)|2.12|0.0|1.72|21-01-2022-12:11
1642749783|https://www.fonbet.ru/sports/tennis/|line|Баскетбол|Жен. Южная Корея. WKBL|КЕБ ХанаБанк (ж)|Шинхан С-Бердс (ж)|2.5|0.0|1.53|21-01-2022-12:11
1642749784|https://www.fonbet.ru/sports/tennis/|line|Волейбол|Франция. Серия А|Сет|Париж Воллей|1.15|0.0|5.55|21-01-2022-12:11
1642749785|https://www.fonbet.ru/sports/tennis/|line|Волейбол|Юж.Корея. Чемпионат|Кепко|ОК Окман|1.52|0.0|2.54|21-01-2022-12:11
1642749786|https://www.fonbet.ru/sports/tennis/|line|Волейбол|Жен. Германия. Бундеслига|Висбаден (ж)|Мюнстер (ж)|1.4|0.0|2.95|21-01-2022-12:11
1642749787|https://www.fonbet.ru/sports/tennis/|line|Волейбол|Греция. Чемпионат|Олимпиакос|Фоиникас Сирос|1.43|0.0|2.65|21-01-2022-12:11
1642749788|https://www.fonbet.ru/sports/tennis/|line|Волейбол|Жен. Юж.Корея. Чемпионат|ИБК (ж)|КГЦ (ж)|2.54|0.0|1.52|21-01-2022-12:11
1642749789|https://www.fonbet.ru/sports/tennis/|line|Теннис|Муж. Australian Open. Хард|Хачанов К|Надаль Р|5.05|0.0|1.17|21-01-2022-12:11
1642749790|https://www.fonbet.ru/sports/tennis/|line|Теннис|Муж. Australian Open. Хард|Маннарино А|Карацев А|4.3|0.0|1.22|21-01-2022-12:11
1642749791|https://www.fonbet.ru/sports/tennis/|line|Теннис|Жен. Australian Open. Хард|Барти Э|Джорджи К|1.08|0.0|8.0|21-01-2022-12:11
1642749792|https://www.fonbet.ru/sports/tennis/|line|Теннис|Жен. Australian Open. Хард|Анисимова А|Осака Н|3.2|0.0|1.35|21-01-2022-12:11
1642749793|https://www.fonbet.ru/sports/tennis/|line|Гандбол|Чемпионат Европы. Венгрия-Словакия. Основной раунд|Россия|Испания|8.2|17.0|1.14|21-01-2022-12:11
1642749794|https://www.fonbet.ru/sports/tennis/|line|Гандбол|Чемпионат Европы. Венгрия-Словакия. Основной раунд|Польша|Швеция|12.0|16.0|1.1|21-01-2022-12:11
1642749795|https://www.fonbet.ru/sports/tennis/|line|Гандбол|Чемпионат Европы. Венгрия-Словакия. Основной раунд|Германия|Норвегия|7.0|13.0|1.2|21-01-2022-12:11
1642749796|https://www.fonbet.ru/sports/tennis/|line|Гандбол|Жен. Юж.Корея. Чемпионат|Вандерфул Самчхок (ж)|Пусан (ж)|1.42|10.0|3.65|21-01-2022-12:11
1642749797|https://www.fonbet.ru/sports/tennis/|line|Гандбол|Жен. Юж.Корея. Чемпионат|Шугар Глайдерс (ж)|Сеул (ж)|1.53|10.0|3.1|21-01-2022-12:11
1642749798|https://www.fonbet.ru/sports/tennis/|line|Киберспорт|Counter-Strike. Funspark ULTI. Из 3-х карт|Gambit Esports|ENTROPIQ|1.3|0.0|3.2|21-01-2022-12:11
1642749799|https://www.fonbet.ru/sports/tennis/|line|Киберспорт|Counter-Strike. Funspark ULTI. Из 3-х карт|K23|BIG |2.05|0.0|1.68|21-01-2022-12:11
1642749800|https://www.fonbet.ru/sports/tennis/|line|Киберспорт|Dota 2. Intel World Open Beijing. Из 3-х карт|PSG.LGD|Xtreme Gaming|1.27|0.0|3.4|21-01-2022-12:11
1642749801|https://www.fonbet.ru/sports/tennis/|line|Киберспорт|LoL. Champions Korea. Из 3-х карт|Liiv SANDBOX|Kwangdong Freecs|2.05|0.0|1.68|21-01-2022-12:11
1642749802|https://www.fonbet.ru/sports/tennis/|line|Киберспорт|LoL. Champions Korea. Из 3-х карт|KT Rolster|Nongshim RedForce|2.25|0.0|1.57|21-01-2022-12:11
1642749803|https://www.fonbet.ru/sports/tennis/|line|Футзал|Чемпионат Европы. Нидерланды|Польша|Хорватия|4.65|5.7|1.45|21-01-2022-12:11
1642749804|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Карти Э|Аллен М|2.6|0.0|1.5|21-01-2022-12:11
1642749805|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Пинчес Б|Мьюир Р|2.1|0.0|1.73|21-01-2022-12:11
1642749806|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Бойко Ю|Уильямс Р|3.0|0.0|1.4|21-01-2022-12:11
1642749807|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Бингхэм С|Дэвис М|1.67|0.0|2.2|21-01-2022-12:11
1642749808|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Саенгхам Н|Грейс Д|1.67|0.0|2.2|21-01-2022-12:11
1642749809|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Манн М|Гуодонг Сяо|2.4|0.0|1.57|21-01-2022-12:11
1642749810|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Дин Джунхуэй|Хоукинс Б|1.9|0.0|1.9|21-01-2022-12:11
1642749811|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Георгиу М|Цзяхуэй Си|1.9|0.0|1.9|21-01-2022-12:11
1642749812|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Джонс Дуэйн|Сюй Сы|2.0|0.0|1.8|21-01-2022-12:11
1642749813|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Джойс М|Биньтао Я|2.5|0.0|1.53|21-01-2022-12:11
1642749814|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Чжан Цзянькан|Чжан Аньда|2.2|0.0|1.67|21-01-2022-12:11
1642749815|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Кларк Дж|Хэнкорн Б|1.67|0.0|2.2|21-01-2022-12:11
1642749816|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Пэйджетт Э|Грэм Л|1.57|0.0|2.4|21-01-2022-12:11
1642749817|https://www.fonbet.ru/sports/tennis/|line|Бильярд|Снукер. Shoot-Out. Из одного фрейма.|Уайт Джимми|Сандерсон Л|1.73|0.0|2.1|21-01-2022-12:11
1642749818|https://www.fonbet.ru/sports/tennis/|line|Единоборства|MMA. UFC 270|Коди Стэманн|Саид Нурмагомедов|3.0|51.0|1.41|21-01-2022-12:11
1642749819|https://www.fonbet.ru/sports/tennis/|line|Единоборства|MMA. UFC 270|Брэндон Морено|Дейвесон Фигейредо|1.58|50.0|2.45|21-01-2022-12:11
1642749820|https://www.fonbet.ru/sports/tennis/|line|Единоборства|MMA. UFC 270|Франсис Н`Ганну|Сириль Ган|2.24|55.0|1.68|21-01-2022-12:11
1642749821|https://www.fonbet.ru/sports/tennis/|line|Единоборства|MMA. LFA|Уильям Старкс|Глаусио Элизиарио|1.12|60.0|5.8|21-01-2022-12:11
1642749822|https://www.fonbet.ru/sports/tennis/|line|Единоборства|MMA. LFA|Брант Мур|Артур Эстрасулас|1.4|50.0|2.9|21-01-2022-12:11
1642749823|https://www.fonbet.ru/sports/tennis/|line|Единоборства|MMA. LFA|Чарльз Джонсон|Карлос Мота|1.45|50.0|2.7|21-01-2022-12:11
1642749824|https://www.fonbet.ru/sports/tennis/|line|Биатлон|Жен. Кубок Мира. Антерсельва. Индивидуальная гонка. Кто выше?|Хаузер Лиза Тереза|Бескон Анаис|1.52|0.0|2.35|21-01-2022-12:11
1642749825|https://www.fonbet.ru/sports/tennis/|line|Биатлон|Жен. Кубок Мира. Антерсельва. Индивидуальная гонка. Кто выше?|Алимбекова Динара|Вирер Доротея|1.52|0.0|2.35|21-01-2022-12:11
1642749826|https://www.fonbet.ru/sports/tennis/|line|Биатлон|Жен. Кубок Мира. Антерсельва. Индивидуальная гонка. Кто выше?|Васнецова Валерия|Шевалье Хлое|1.7|0.0|2.0|21-01-2022-12:11
1642749827|https://www.fonbet.ru/sports/tennis/|line|Биатлон|Жен. Кубок Мира. Антерсельва. Индивидуальная гонка. Кто выше?|Сола Ханна|Бреза-Буше Жустин|1.57|0.0|2.25|21-01-2022-12:11
1642749828|https://www.fonbet.ru/sports/tennis/|line|Биатлон|Жен. Кубок Мира. Антерсельва. Индивидуальная гонка. Кто выше?|Лещенко Ирина|Стремоус Алина|1.7|0.0|2.0|21-01-2022-12:11
1642749829|https://www.fonbet.ru/sports/tennis/|line|Биатлон|Жен. Кубок Мира. Антерсельва. Индивидуальная гонка. Кто выше?|Ушкина Наталья|Басерга Эми|1.77|0.0|1.93|21-01-2022-12:11
1642749830|https://www.fonbet.ru/sports/tennis/|line|Биатлон|Жен. Кубок Мира. Антерсельва. Индивидуальная гонка. Кто выше?|Нигматуллина Ульяна|Лие Лотте|1.52|0.0|2.35|21-01-2022-12:11
1642749831|https://www.fonbet.ru/sports/tennis/|line|Биатлон|Жен. Кубок Мира. Антерсельва. Индивидуальная гонка. Кто выше?|Хильдебранд Франциска|Казакевич Ирина|1.65|0.0|2.1|21-01-2022-12:11
1642749832|https://www.fonbet.ru/sports/tennis/|line|Биатлон|Жен. Кубок Мира. Антерсельва. Индивидуальная гонка. Кто выше?|Виттоцци Лиза|Нигматуллина Ульяна|1.55|0.0|2.3|21-01-2022-12:11
